Noble Canyon and Indian Creek Loop,{'lat': 32.8721503, 'lng': -116.4922388}
San Juan Canyon Open Space,{'lat': 33.5090034, 'lng': -117.6591038}
Corral Valley Trail,{'lat': 38.8440189, 'lng': -104.6095045}
Soldier Creek via Pinyon Trail,null,
Pickel Meadow,{'lat': 38.351303, 'lng': -119.5215569}
Tamarack Lake Trail,{'lat': 37.411764, 'lng': -118.7092316}
Kennedy Meadows to Relief Reservoir Loop Trail,{'lat': 38.2705852, 'lng': -119.7389845}
Happy Camp Loop,{'lat': 34.3339005, 'lng': -118.8752515}
Boca Townsite Interpretive Trail,{'lat': 39.387272, 'lng': -120.089966}
Lost Trail and Brea Dam Trail,{'lat': 33.89556570000001, 'lng': -117.9188515}
Octopus Trees Trail,{'lat': 45.4843091, 'lng': -123.9726602}
Little Laguna Lake and Big Laguna Lake,{'lat': 32.8856876, 'lng': -116.4536898}
El Prieto Trail via Sunset Ridge Station,null,
Sawmill Pass Trail,{'lat': 36.8830077, 'lng': -118.3645689}
Hudeman Slough Nature Trail,{'lat': 47.5872332, 'lng': -122.1862838}
Gilman Peak,{'lat': 33.923903, 'lng': -117.7758897}
Pine City Trail,{'lat': 34.0237237, 'lng': -116.0778211}
Tunnel View to Dewey Point,{'lat': 37.7045816, 'lng': -119.6502382}
Eureka Lake Trail,{'lat': 38.4607609, 'lng': -90.5807322}
Little Yosemite via Canyon View Trail,{'lat': 37.505657, 'lng': -121.8146984}
Ubehebe Lead Mine,{'lat': 36.7479927, 'lng': -117.5784036}
Dream Lake Trail,{'lat': 40.3093187, 'lng': -105.6591235}
Don Lorenzi Park Loop,{'lat': 33.9309595, 'lng': -117.4457278}
Medicine Lake Volcano  Mount Hoffman - Standard Summit Route,{'lat': 37.8469906, 'lng': -119.511891}
Box Springs Mountain Loop,{'lat': 33.961683, 'lng': -117.280319}
Rellim Ridge Trail to Mill Creek Loop,{'lat': 47.8600971, 'lng': -122.2042966}
Pine Lake Loop Trail,{'lat': 40.5430936, 'lng': -111.6932747}
Fourth of July Lake Loop,{'lat': 44.0431002, 'lng': -114.6310379}
South Bay Bike Trail via Dockweiler Beach,{'lat': 33.9308449, 'lng': -118.4350634}
Braille Trail and Tractor Trail Loop,{'lat': 37.0809757, 'lng': -121.8925977}
Boo Boo and Snaglepuss Loop,null,
Hasley Canyon Trail,{'lat': 34.44946590000001, 'lng': -118.6264175}
Meadow Trail and Sky Trail to Coast Trail,{'lat': 36.5293396, 'lng': -121.9249168}
San Dieguito River via Mission Road,{'lat': 32.7602924, 'lng': -117.2115731}
North Wilderness Trail to Twin Knolls,{'lat': 36.5156639, 'lng': -121.1895765}
Trestle Loop Trail,{'lat': 44.2038473, 'lng': -88.467525}
Riggs Canyon Loop,{'lat': 37.8387546, 'lng': -121.8622774}
Cupcake Mountain Trail,null,
Mendoza and Coyote Ridge Trail,{'lat': 37.0802489, 'lng': -121.5341797}
Three Summits At Virginia Lakes,{'lat': 38.048056, 'lng': -119.265278}
Canyon Creek Trail,{'lat': 41.5791929, 'lng': -123.1707823}
Goldenrod Trail from the Skyline Treailhead,null,
Panum Crater Summit,{'lat': 37.9296487, 'lng': -119.0445904}
Van Dam Peak Trail,{'lat': 32.9595581, 'lng': -117.0815523}
Hogbacks Loop,{'lat': 33.5855807, 'lng': -117.153643}
Dutch Flat Trail to San Felipe Trail Loop,{'lat': 37.34146500000001, 'lng': -121.719671}
Yosemite Falls Trail to North Dome,{'lat': 37.7568694, 'lng': -119.5598861}
Swift Creek to Mumford Meadow,{'lat': 41.0126429, 'lng': -122.8730837}
HWY 138 V.O.E. Trail,{'lat': 40.01612799999999, 'lng': -82.63081749999999}
Dow Wetlands Preserve Loop,{'lat': 38.02117399999999, 'lng': -121.8320633}
Valley View Trail to Ridgeline Trail to Sinbad Creek Trail Loop,{'lat': 37.6154094, 'lng': -121.8823708}
Zanja Peak Loop,{'lat': 34.0632046, 'lng': -117.0666392}
Peaks View to High Peaks Trail loop,{'lat': 42.3148069, 'lng': -74.1434718}
Wildcat Camp Trail to Alamere Falls,{'lat': 37.9704281, 'lng': -122.7904641}
Cloudripper Trail,{'lat': 37.1424329, 'lng': -118.5303853}
Lake Convict to Laurel Mountain,null,
Old Mori Road to Timigtac Trail Loop,{'lat': 37.6198373, 'lng': -122.4907839}
Outer Loop Trail,{'lat': 39.65125829999999, 'lng': -79.0170085}
Turtle Rock via Saratoga Gap Trail,{'lat': 37.2410547, 'lng': -122.119571}
Sweetwater Trail via Merigan Fire Road Loop,{'lat': 32.6428316, 'lng': -117.1147524}
Pinon Mesa via Hummingbird Spring Trail,null,
Upper Truckee River Loop,{'lat': 39.3294786, 'lng': -120.1674793}
Pine Creek Trail to French Canyon,{'lat': 41.5230496, 'lng': -77.4270483}
Bair Island Reserve & Corkscrew Slough,{'lat': 37.5217839, 'lng': -122.2256779}
Lovers Camp to Sky High and Shadow Lakes,{'lat': 41.4888764, 'lng': -123.2153177}
San Jacinto Peak Snowshoeing Route,{'lat': 33.814463, 'lng': -116.6791834}
Durphy Creek Trail Loop,{'lat': 40.0195894, 'lng': -123.8126694}
Moran Lake Trail,{'lat': 48.6661403, 'lng': -122.8244814}
Mount Wilson Loop to Mount Yale and Jones Peak,{'lat': 34.2264226, 'lng': -118.0642319}
6 Mile Trail to West Ridge Trail,{'lat': 37.0539626, 'lng': -121.8948756}
Bear Trail (College of the Siskiyous),{'lat': 41.4123188, 'lng': -122.3895865}
Meiss and Round Lake via Tahoe Rim Trail,{'lat': 38.697401, 'lng': -119.9905193}
Lower Orr Creek Loop Trail,{'lat': 32.8554128, 'lng': -94.72848139999999}
Stampede Reservoir Overlook,null,
Stevens Creek Nature Trail to White Oak Trail Loop,{'lat': 37.3098742, 'lng': -122.1547358}
The Panhandle Loop,{'lat': 37.7724379, 'lng': -122.4462853}
Briones Peak via Old Briones Road ,{'lat': 37.9432088, 'lng': -122.1405413}
Santa Ysabel Preserve: Farmers Road to Highway 9,{'lat': 33.1091684, 'lng': -116.673794}
Abalone Point Trail,{'lat': 26.5593455, 'lng': -80.1763361}
Indian Hill,{'lat': 39.1806172, 'lng': -84.34496399999999}
Dry Lakes Ridge (CLOSED),{'lat': 34.5433333, 'lng': -119.2686111}
Upper Coldstream Canyon,{'lat': 34.1414377, 'lng': -118.5622509}
Bowling Ball Beach via Alternative Entry,{'lat': 38.8707444, 'lng': -123.6583434}
Avalanche Pass Trail to Roaring River Via Kanawyers Trail,{'lat': 36.7485497, 'lng': -118.5600981}
Palo Comado China Flats Loop,{'lat': 34.171617, 'lng': -118.7237548}
Pride Rock,{'lat': 32.804048, 'lng': -96.169901}
Woodpecker Trail,{'lat': 30.2226104, 'lng': -81.5344099}
Middle Boulder and Telephone Lakes Loop,{'lat': 41.2164718, 'lng': -122.8004071}
Little Sycamore Canyon  Serrano Ridge  and West Canyon Loop,{'lat': 33.6110754, 'lng': -117.7736296}
Zayante Trail to Meadow Trail,null,
Sugarloaf Hill Ridge Top Trail,{'lat': 38.4371892, 'lng': -122.51629}
Tree Swing via Reservoir Canyon Trail,{'lat': 35.2863102, 'lng': -120.6226844}
Bear Valley Morgan Loop,{'lat': 34.5093986, 'lng': -117.1764983}
Tamarack Flat to Yosemite Valley,{'lat': 37.7503173, 'lng': -119.7352191}
Tucker Trail  Eldridge Grade Fire Road  and Shaver Grade Road Loop,{'lat': 37.9600779, 'lng': -122.5934409}
Hellers Bend Preserve,{'lat': 33.3169125, 'lng': -117.2357135}
Fern Lake and Superior Lake,{'lat': 40.3463366, 'lng': -83.7536676}
Deal Trail Loop,{'lat': 36.7845884, 'lng': -76.6194424}
Sullivan Canyon and Mandeville Canyon Loop,{'lat': 34.0990173, 'lng': -118.5200076}
Deer Creek Hill Preserve Trails Loop,{'lat': 38.5262859, 'lng': -121.0876544}
Lake Ranch Trail to John Nicholas West,{'lat': 37.235352, 'lng': -122.06272}
Potato Cove Hike ,{'lat': 34.0481064, 'lng': -119.5921366}
Carrizo Creek and Lower Left Fork,{'lat': 32.8764449, 'lng': -116.045845}
Mitchell Rock Trail to Counter Pines Trail,null,
The Farm Trail,{'lat': 47.9312678, 'lng': -122.1680927}
San Pablo Ridge  Mezue  Belgium and Wildcat Creek Loop via Clark Boas Trail,{'lat': 37.9352019, 'lng': -122.2705246}
Oak Tree Trail to Upper Christmas to Ridgeline Trail Loop,{'lat': 43.98779, 'lng': -123.0907219}
Creekside  Pond  and Big Leaf Trail,null,
Mount Lowe Canyon Loop,{'lat': 34.203025, 'lng': -118.122883}
East Shore Trail,{'lat': 41.0126989, 'lng': -74.6583351}
Lake Alpine Inspiration Point,{'lat': 38.473522, 'lng': -119.9876848}
Pine Ridge Trail to Post Creek Trail,{'lat': 36.2474665, 'lng': -121.7329228}
Rainbow Lake Loop,{'lat': 35.1246934, 'lng': -85.36173939999999}
Klopp Lake Trail ,{'lat': 40.85540460000001, 'lng': -124.0943653}
Cheeseboro Ridge and Cheeseboro Canyon Loop,{'lat': 34.1651225, 'lng': -118.7370623}
Coldstream Road to PCT,{'lat': 40.1213313, 'lng': -75.5641382}
Barker Pass to Ward Creek Rd ,{'lat': 39.13362619999999, 'lng': -120.1964452}
Chaparral Trail via Golden Eagle Trail,{'lat': 41.438358, 'lng': -77.510306}
Dog Valley Road,{'lat': 39.5246488, 'lng': -119.9988763}
Secret Lake Loop,{'lat': 38.8668153, 'lng': -121.2803497}
Big Bend Trail Loop,{'lat': 34.1105947, 'lng': -84.09088179999999}
Price Historical Park Trail,{'lat': 35.1471174, 'lng': -120.6305264}
Zabriskie Point and Gower Gulch Path Loop,{'lat': 36.4110601, 'lng': -116.8403297}
Indian Pass,{'lat': 29.6904903, 'lng': -85.2643618}
Bay View Trail to Shoreline Trail Loop,{'lat': 38.0010084, 'lng': -122.4617151}
Pot Hole Springs,{'lat': 34.5419352, 'lng': -118.8067604}
Carmichael Trail ,{'lat': 38.617127, 'lng': -121.3282843}
Upper Gardner Meadow via Highland Lakes Trail,null,
Sugar Pine Grove Trail,{'lat': 42.7867462, 'lng': -122.6634694}
Lower Twin Peak Trail Loop,{'lat': 34.2322178, 'lng': -110.0376301}
Mount Lyell,{'lat': 37.7389467, 'lng': -119.272653}
Los Robles and Spring Canyon Trail,{'lat': 35.096436, 'lng': -120.49405}
Fairfield Ranch Trail,{'lat': 39.726577, 'lng': -77.37020489999999}
San Olene Fire Road,null,
TMTA Lehigh Trail Loop PRIVATE PROPERTY},{'lat': 29.4973106, 'lng': -81.1772852}
Quail Mountain via Juniper Flats,{'lat': 34.007231, 'lng': -116.2413963}
Salt Point Campground Coast Loop,{'lat': 38.5786021, 'lng': -123.3329226}
South Fortuna Mountain Trail,{'lat': 32.8349726, 'lng': -117.0556493}
Aspen Valley Trail,{'lat': 37.8362251, 'lng': -119.766789}
Bommer Ridge to Laguna Ridge to Big Bend Loop,{'lat': 33.5670829, 'lng': -117.7641831}
Black Mountain via Nighthawk and Miners Ridge Loop,{'lat': 32.9926742, 'lng': -117.1159315}
Castle Peak Extended Loop,{'lat': 39.3654602, 'lng': -120.3490919}
Hickory Creek Trail,{'lat': 41.6986935, 'lng': -79.25301879999999}
Hotel Trail to Toyon Trail,{'lat': 49.0965676, 'lng': -117.71173}
Canyon Loop Trail,{'lat': 40.0140503, 'lng': -105.3436277}
San Vicente Mountain to Farmer Ridge Fire Road Loop,{'lat': 34.1284273, 'lng': -118.5130396}
Ray Morgan Loop,{'lat': 31.7914202, 'lng': -89.05164119999999}
Yosemite High Country Open Loop,{'lat': 37.8651011, 'lng': -119.5383294}
Wetland Boardwalk,{'lat': 30.0075997, 'lng': -94.1429048}
Big Rock and Mesa Road Loop,{'lat': 34.7876475, 'lng': -111.7840357}
Taft Point Via Four Mile Trail,{'lat': 37.7129827, 'lng': -119.6046084}
Clyma  Highland Ridge  Stone Corral and Coyote Loop,{'lat': 44.3988554, 'lng': -73.00148759999999}
Tamarancho From White Hill,null,
Three Mile Trail Loop,{'lat': 38.69621240000001, 'lng': -83.7766426}
Devils Postpile to Rainbow Falls and Fern Lake,{'lat': 37.6251062, 'lng': -119.0849506}
Government Peak Trail,{'lat': 61.7032553, 'lng': -149.2769189}
Vollmer Peak and Lupine Trail Loop,{'lat': 37.89276700000001, 'lng': -122.242451}
McCabe Lakes Trail,{'lat': 38.0301274, 'lng': -121.2739919}
Buggy Trail,{'lat': 36.9976531, 'lng': -121.9061564}
White Wolf to Smith Meadow Trail,{'lat': 37.9193659, 'lng': -119.75462}
Badenaugh Trail,{'lat': 39.6091216, 'lng': -120.1581395}
Tule Creek,{'lat': 34.5227605, 'lng': -101.484587}
Adobe Trail,{'lat': 35.6458118, 'lng': -101.4417147}
Bonitas Gate and Belgium Trail Loop,{'lat': 50.503887, 'lng': 4.469936}
Los Pinos Peak via West Horesthief and Trabuco Trail ,{'lat': 33.6655081, 'lng': -117.5869862}
Rainy Lake,{'lat': 48.6781824, 'lng': -93.1886705}
Long Valley Trail,{'lat': 40.7451595, 'lng': -74.728034}
Allens Trail,{'lat': 35.6437769, 'lng': -97.5199423}
Tolowa Dunes Single Tracks,{'lat': 41.870055, 'lng': -124.2036245}
Laurel Canyon to Fenceline Trail to Willow Trail Loop,{'lat': 34.1173429, 'lng': -118.3753081}
Fair Oaks Trail,{'lat': 32.780533, 'lng': -97.385328}
California Coastal Trail: Te-wo-lew Section,{'lat': 41.2131788, 'lng': -124.0046275}
Muir Peak Loop,{'lat': 34.2184007, 'lng': -118.1059389}
Alhambra Creek Trail to Spengler Trail,{'lat': 37.9567524, 'lng': -122.1230578}
McMurry Meadows Loop,{'lat': 37.0768774, 'lng': -118.3567683}
Elephant Seal Cove Trail,{'lat': 33.4828015, 'lng': -119.0384335}
Owl Hole Spring Road,{'lat': 35.7291286, 'lng': -116.7372591}
Pierce College Cross-Country Trails,{'lat': 34.184746, 'lng': -118.5761475}
Visitor Center to Bacon Ranch,null,
Orchard Trail,{'lat': 44.6782326, 'lng': -93.28377210000001}
Los Gatos Creek Trail to Saint Josephs Hill ,{'lat': 37.204233, 'lng': -121.982857}
Kent Woodlands to Mt. Tam East Peak,{'lat': 37.92909170000001, 'lng': -122.5772006}
Pinecrest Lake Loop,{'lat': 38.1906986, 'lng': -119.99778}
Lightning Ridge Nature Trail,{'lat': -29.4227216, 'lng': 147.9978444}
Jack Gunn Maltese Peak Trail,null,
Stewartville  Ridge  Contra Loma  North Portal and Old Homestead Loop,{'lat': 37.9605738, 'lng': -121.8347821}
Summit Lake  Snag Lake and Horseshoe Lake Loop,{'lat': 40.5154915, 'lng': -121.3092939}
Diamond Spring Trail,{'lat': 37.0288481, 'lng': -121.2132847}
Coyote Canyon Trail to Hacienda Trail Loop,{'lat': 37.1847957, 'lng': -121.8295844}
Cowboy Loop Trail,{'lat': 36.965703, 'lng': -122.0788425}
Clear Lake Trail,{'lat': 35.4692547, 'lng': -81.28224589999999}
Magee Peak,{'lat': 40.6893246, 'lng': -121.6210962}
Tolowa Dunes Kellogg Loop Trail,{'lat': 41.870055, 'lng': -124.2036245}
Fall Creek Trail to Ridge Trail Loop,{'lat': 45.90586159999999, 'lng': -121.9398335}
Old Briones Road Trail,{'lat': 37.9374012, 'lng': -122.1406088}
Tanbark Loop Trail and Buzzards Roost Loop,null,
Lower and Upper Lola Montez Lakes,{'lat': 39.3506963, 'lng': -120.430902}
Reyes Peak via Chorro Grande Trail ,{'lat': 34.636668, 'lng': -119.312594}
Three Sisters Road Loop,{'lat': 36.5595385, 'lng': -93.3230403}
Overlook Trail,{'lat': 36.2450994, 'lng': -95.6846274}
Mother Miguel Mountain to Sweetwater Reservoir Loop,{'lat': 32.6847762, 'lng': -116.9639142}
Old Orchard Loop,{'lat': 32.5555673, 'lng': -86.3882448}
Convict Lake  Mildred Lake  Lake Dorthy  and Bighorn Lake,{'lat': 37.5898951, 'lng': -118.8582239}
Stewartville  Ridge  Chaparral  Black Diamond and Nortonville Trail Loop,{'lat': 37.94639, 'lng': -121.8475}
Stage Road to Mount Diablo Summit,{'lat': 37.8815913, 'lng': -121.9141528}
Abbotts Lagoon Alternate Loop,{'lat': 38.1203707, 'lng': -122.9429617}
South Fork of the Tuolumne Trail,{'lat': 37.7844743, 'lng': -119.741247}
Yosemite Creek Trail to Yosemite Creek Campground,{'lat': 37.8264309, 'lng': -119.5957336}
Bee Rock,{'lat': 36.131237, 'lng': -85.285105}
Strawberry Lake OHV Trail,{'lat': 37.2044031, 'lng': -119.1125301}
Devils Postpile Ranger Station to Fern Lake,{'lat': 37.6251062, 'lng': -119.0849506}
Luiseno Park,{'lat': 33.2724142, 'lng': -117.2977021}
Lake Skinner Short Hike,{'lat': 33.5849244, 'lng': -117.0347372}
Blue Gravel Trail,{'lat': 40.5651506, 'lng': -122.4072313}
Owens Valley Trail to Wilfred Canyon,{'lat': 37.7121544, 'lng': -118.6940163}
Verdi Peak 4x4 Road,{'lat': 39.5262733, 'lng': -120.0698232}
Devils Hole,{'lat': 36.425234, 'lng': -116.290873}
Los Vaqueros Trail,{'lat': 37.816293, 'lng': -121.753234}
Plum Canyon Trail,{'lat': 33.100492, 'lng': -116.3013266}
Tres Sendas to Stream Trail Loop,{'lat': 37.8020533, 'lng': -122.1444402}
Emigrant Lower Loop,{'lat': 41.8791515, 'lng': -87.63310589999999}
Lake Trail,{'lat': 41.5076985, 'lng': -86.25457779999999}
Mesquite Trail Loop,{'lat': 30.0418978, 'lng': -98.1378991}
Sycamore Canyon Loop,{'lat': 34.074861, 'lng': -119.014292}
Dog Valley to Stampede Reservoir Off Road Loop,{'lat': 39.4749077, 'lng': -120.1038121}
Camp Seely to Cedarpines Park Loop,{'lat': 34.255168, 'lng': -117.3043942}
Cathedral Canyon Mountain Bike Ride,{'lat': 33.7805388, 'lng': -116.4668036}
Upper Orr Creek Loop Trail,{'lat': 32.8554128, 'lng': -94.72848139999999}
Noble Creek Ridge Loop from Horse Camp,{'lat': 33.9488461, 'lng': -116.9874497}
Cloverdale River Park,{'lat': 38.8237792, 'lng': -123.0110356}
Lost Empire Trail to Fall Creek Trail Loop,{'lat': 37.0685602, 'lng': -122.1093067}
Ajs Point of View,{'lat': 41.950769, 'lng': -87.668667}
Ohlone Trail to Arastradero Creek Trail,{'lat': 37.3871226, 'lng': -122.1738374}
Rowell Meadow,{'lat': 36.723, 'lng': -118.766}
Jepson Trail via Shell Beach Trail,{'lat': 38.123351, 'lng': -122.9012578}
River Village Loop,{'lat': 40.6005691, 'lng': -86.7606103}
Volvon and Condor Trail Loop,{'lat': 37.8317333, 'lng': -121.7950679}
Stough Canyon and Verdugo Mountain Way,{'lat': 34.213913, 'lng': -118.3069342}
Mount Lawlor via Strawberry Peak Trail Loop,{'lat': 34.2765085, 'lng': -118.1108003}
Pine Mountain Trail,{'lat': 34.2735282, 'lng': -95.3004383}
Morgan Territory to Oyster Point,{'lat': 37.747334, 'lng': -121.4127693}
Disaster Creek Trail: Iceberg Meadow to Paradise Valley,{'lat': 38.4174103, 'lng': -119.7493433}
Indian Joe Creek Trail to Canyon View Trail,{'lat': 37.5141025, 'lng': -121.8282886}
Middle Trail to Yahi Trail Loop,{'lat': 39.7725513, 'lng': -121.7603856}
Agnew Meadows to Thousand Island Lake,{'lat': 37.6853073, 'lng': -119.0985342}
Rocky Ridge View Trail,{'lat': 37.8076482, 'lng': -122.0553161}
Pleasant Grove Creek Trail,{'lat': 38.7978701, 'lng': -121.3491196}
Raccoon Marsh/Woody Pond Trails,null,
Hidden Valley Drive,{'lat': 41.4057165, 'lng': -87.20874409999999}
Pilot Rock Scramble,{'lat': 42.0305198, 'lng': -122.5611591}
Lake Yosemite Loop,{'lat': 33.6801208, 'lng': -117.6347237}
Wildcat Creek  Nimitz  and Conlon Loop,null,
Bell View Trail Loop,{'lat': 33.6615341, 'lng': -117.5499478}
Greenpicker Glen Wildcat Ridge,{'lat': 32.23561960000001, 'lng': -97.7546231}
Corridor Ridge Loop Trail,{'lat': 43.93515180000001, 'lng': -79.4537759}
Bay Area Ridge Trail - Fernandez Ranch to Sobrante Ridge,{'lat': 38.24025719999999, 'lng': -122.1426755}
San Pedro Mountain Trail,{'lat': 37.5456129, 'lng': -122.5020995}
Mather Ranger Station to Smith Meadow Trail,{'lat': 37.8930803, 'lng': -119.8414137}
Gerle Creek Trail,{'lat': 38.9739598, 'lng': -120.3920725}
Upper Highland Lake Loop,{'lat': 30.4187275, 'lng': -98.0100959}
Buena Vista Trail to Virl O Norton Trail Loop,{'lat': 37.1912809, 'lng': -121.8294283}
Big Trees Trail,{'lat': 36.5669684, 'lng': -118.7681946}
Gianelli Trail to Chewing Gum Lake  Leopold Lake  Deer Lake  Gem Lake,{'lat': 38.1947034, 'lng': -119.8498784}
Big Basin Extended Loop,{'lat': 37.2016165, 'lng': -122.1569776}
Beach Trail,{'lat': 33.4182064, 'lng': -117.6188631}
Gellert Park Loop,{'lat': 37.663503, 'lng': -122.4708281}
East Ridge to Ridgeline  East Shore  and Hetch Hetchy Trail Loop,{'lat': 34.99474410000001, 'lng': -85.2256635}
Convict Lake to Lake Genevieve and Laurel Lakes,{'lat': 37.5898951, 'lng': -118.8582239}
Santiago Creek Trail to Windes Nature Trail Loop,{'lat': 33.8215337, 'lng': -117.7761679}
Rock Spring Trail to Benstein Trail Loop,{'lat': 37.916557, 'lng': -122.6039457}
Hiram Peak,{'lat': 38.4779652, 'lng': -119.8029566}
Freedom Park,{'lat': 38.8907117, 'lng': -94.5310196}
Morena Butte and Road Loop,{'lat': 32.673668, 'lng': -116.5433504}
Olive View Loop,{'lat': 34.324437, 'lng': -118.4462712}
Boulder Peak via Big Meadows ,{'lat': 40.0149856, 'lng': -105.2705456}
Lake Earl Coastal Lagoon Trail,{'lat': 41.8298144, 'lng': -124.1878157}
Etna Summit to Bingham Lake,{'lat': 41.4568065, 'lng': -122.8947551}
Claremont Mesa to Visitors Center Loop,{'lat': 37.335755, 'lng': -108.4079957}
Spring Creek Trail and Canyon Trail Loop,{'lat': 38.4354484, 'lng': -122.6468734}
Corral Trail Loop,{'lat': 38.8752295, 'lng': -119.9662963}
Graham Trail,{'lat': 35.9663285, 'lng': -79.4114637}
Zinfandel and Bear Meadow Loop,{'lat': 37.2919685, 'lng': -122.0873222}
Scott Peak Trail,{'lat': 39.1706372, 'lng': -120.2327978}
Hiltscher Park Trail to Juanita Cooke Trail Loop,{'lat': 33.8836558, 'lng': -117.9370212}
Duk Loop Trail,{'lat': 37.5914118, 'lng': -118.9889824}
Brophy Canyon to Bear Creek Trail,null,
Oakzanita Springs Campground,{'lat': 32.8830245, 'lng': -116.5752411}
Bloogell Road to Molina Creek,{'lat': 41.8428754, 'lng': -87.955698}
Paradise Royale Mountain Bike Trail,{'lat': 40.0660703, 'lng': -124.0536007}
Lake Earl Wildlife Area Cadra Loop Trail,{'lat': 41.8298144, 'lng': -124.1878157}
Old Town Clovis Trail,{'lat': 36.85632409999999, 'lng': -119.7293977}
Long Trail to Sweet Potato Creek Loop,null,
Emerson Creek Trail,{'lat': 35.0915741, 'lng': -80.59889609999999}
Middle Fork Trail,{'lat': 34.073423, 'lng': -84.1032491}
Highland Lakes Upper Campground to Arnot Creek,null,
Wiman Trail (CLOSED),null,
Hollow Run Trail,{'lat': 40.4364198, 'lng': -79.94525209999999}
Santiago Peak Lollipop Via India Truck Trail & Holy Jim Trail,{'lat': 33.7102973, 'lng': -117.5342131}
Gilmore Lake  Dicks Lake  Fontanillis Lake,{'lat': 38.8966028, 'lng': -120.1170664}
Cascade Peak to Burnt Tree to Pams Blue Ridge Trail,{'lat': 37.9824027, 'lng': -122.6069626}
East Las Virgenes Canyon Trail Loop,{'lat': 34.17590819999999, 'lng': -118.6989796}
St George Light House View Trail,{'lat': 41.83633, 'lng': -124.37587}
Little Dalton Canyon via Lower Monroe Trail,{'lat': 34.159839, 'lng': -117.832191}
Seymour Park Trail,{'lat': 49.3973964, 'lng': -122.9248263}
Walker Canyon Trail to Temescal Canyon Road Loop,{'lat': 33.7626364, 'lng': -117.464935}
Baltimore Lake Trail,{'lat': 39.37867790000001, 'lng': -76.6447395}
Los Trancos  Trappers Fire Road and Steep Hollow Loop,{'lat': 37.330174, 'lng': -122.178862}
Old Overland Stage Route,{'lat': 32.8291171, 'lng': -115.8987266}
West Fork Falls Trail,{'lat': 45.30314, 'lng': -70.20707999999999}
Oyster Point and Knobcone Point Loop,null,
Ventura Community Park Loop,{'lat': 43.1254377, 'lng': -93.4796559}
Monteverde Trail,{'lat': 38.8637561, 'lng': -121.2518571}
Eastside  Juaquapin  Dyar Spring and Harvey Moore Loop ,{'lat': 32.9064156, 'lng': -116.5603388}
Fox Trail  Coastal Trail  and Tennessee Valley Trail Loop ,{'lat': 37.8261694, 'lng': -122.4996997}
Little Yosemite,{'lat': 37.72631519999999, 'lng': -119.5276605}
Crescent City Jetty to Picnic Area,{'lat': 41.7431642, 'lng': -124.1952416}
Buckhorn Trail,{'lat': 34.7351365, 'lng': -92.42211720000002}
Kezar Stadium Track,{'lat': 37.7669182, 'lng': -122.4561008}
Tunnell Road to SawMill Loop,null,
Ranch Overlook  Old Boney and Hidden Valley Overlook Trail ,null,
Caldwell Lakes Trail,{'lat': 41.3708648, 'lng': -122.5608922}
Oakhurst River Parkway,{'lat': 37.3584817, 'lng': -119.6383195}
Audrey Stanley Grove Trail,{'lat': 36.9942222, 'lng': -121.9973194}
Kern Canyon Trail,{'lat': 35.4080296, 'lng': -118.858398}
Hogback Trail to Mount Hollywood,{'lat': 34.1280637, 'lng': -118.3011874}
Torote Canyon Trail,{'lat': 32.8697754, 'lng': -116.2352923}
Deep Gulch  Castillero  Mine Hill  Prospect #3 and Randol Trail Loop,{'lat': 37.1735681, 'lng': -121.832}
Forster Canyon and Patriot Trail,{'lat': 33.4896937, 'lng': -117.6599394}
Mill Creek Campground Nature Trail,{'lat': 36.5951031, 'lng': -93.44007789999999}
Coyote Lake,{'lat': 37.0928891, 'lng': -121.5384276}
Downtown Redding - Historical Route,{'lat': 40.5820785, 'lng': -122.3898668}
Lutguk Trail ,null,
CA Coastal Trail: Kellog Road to Point Saint George,{'lat': 38.0722847, 'lng': -122.8817367}
Telegraph Canyon,{'lat': 32.6289184, 'lng': -117.0374747}
Queenstone Fire Road,{'lat': 29.8883101, 'lng': -95.7018114}
Jamison-Long Lake Loop,{'lat': 39.7093608, 'lng': -120.6994265}
Mill Creek and Washbasin Lakes Trail,{'lat': 40.3351823, 'lng': -105.6309882}
Moraga Steps to Grand View Park,{'lat': 37.7564084, 'lng': -122.4717396}
Hacienda Trail to Buena Vista Trail,{'lat': 37.1847957, 'lng': -121.8295844}
Steep Hollow and Los Trancos Trail Loop,{'lat': 37.3573968, 'lng': -122.1924649}
Bessie Canyon Trail,{'lat': 27.1877889, 'lng': -80.2981496}
Stoney Gultch Trailhead to Mule Mountain Summit,null,
Monarch Butterfly Natural Preserve Loop,{'lat': 36.6264391, 'lng': -121.9307112}
Stoney Ridge Trail to Echo Lake,{'lat': 38.84277780000001, 'lng': -120.0755556}
Alpine Lake via Helen Market Trail,{'lat': 37.9318433, 'lng': -122.6353883}
Butcher Slough Log Pond,{'lat': 40.8602842, 'lng': -124.0908564}
North Peak via Mount Olympia,{'lat': 37.877157, 'lng': -121.9238662}
Hiram Meadow Via Highland Lakes Trail,{'lat': 33.8756601, 'lng': -84.7621592}
Pleasant Valley To El Dorado Mine and Pinto Basin,{'lat': 33.8279826, 'lng': -115.7592314}
Cheeseboro Canyon to Palo Comado Canyon Loop,{'lat': 34.171617, 'lng': -118.7237548}
Hollister Hills Trail,{'lat': 36.7747033, 'lng': -121.4250351}
Mount Waterman and Twin Peaks Trail Loop,{'lat': 34.3493069, 'lng': -117.9287896}
